"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,200.0,0.0,0.344501256942749,"covid can [[present]] a mild symptom which make it difficult to differentiate from illness such a malaria the only [[way]] to diagnosis is through [[testing]] we [[advice]] [[nigerian]] to selfreport if they notice known symptom beeodune on tvcconnect takeresponsibility",0.0,0.366365909576416,"covid can [[nowadays]] a mild symptom which make it difficult to differentiate from illness such a malaria the only [[menus]] to diagnosis is through [[assay]] we [[suggestions]] [[kenyan]] to selfreport if they notice known symptom beeodune on tvcconnect takeresponsibility","Failed"
0.0,200.0,0.0,0.3334892988204956,"having a [[difficult]] time coping because of covid feeling lonely anxious or [[dealing]] with grief and loss [[help]] is [[available]] through the national suicide prevention lifeline [[learn]] more",0.0,0.3959319591522217,"having a [[herculean]] time coping because of covid feeling lonely anxious or [[bargains]] with grief and loss [[favour]] is [[preparedness]] through the national suicide prevention lifeline [[purchased]] more","Failed"
1.0,200.0,1.0,0.3390449285507202,"face [[mask]] [[cause]] hypoxia wearing it [[cause]] one to inhale too much carbon dioxide which can [[make]] you sick",1.0,0.38905900716781616,"face [[obscures]] [[raison]] hypoxia wearing it [[engender]] one to inhale too much carbon dioxide which can [[accomplish]] you sick","Failed"
0.0,200.0,0.0,0.3408001661300659,"adding the [[new]] [[incidence]] metric ha [[changed]] the score of county and expanded our coverage to county previously many county did not have enough data for [[u]] to calculate a risk score it is [[critical]] for local decisionmakers to [[have]] locallevel data",0.0,0.38751333951950073,"adding the [[nouveau]] [[reverberations]] metric ha [[manipulated]] the score of county and expanded our coverage to county previously many county did not have enough data for [[yoo]] to calculate a risk score it is [[critic]] for local decisionmakers to [[hectare]] locallevel data","Failed"
0.0,151.0,0.0,0.34300631284713745,"one other [[note]] the u s positive rate ha remained around throughout [[april]] the [[positive]] rate for [[todays]] reported test dropped to one day doesnt make a [[trend]] but [[good]] to see a lower floor",1.0,0.5240559577941895,"one other [[citing]] the u s positive rate ha remained around throughout [[aug]] the [[affirmative]] rate for [[tomorrows]] reported test dropped to one day doesnt make a [[penchant]] but [[handsome]] to see a lower floor","Successful"
0.0,200.0,0.0,0.3216975927352905,"indiafightscorona of the [[total]] active case are [[found]] in nine most affected [[state]] ut new [[case]] have been reported in the [[last]] [[hour]] in the [[country]] [[detail]] staysafe indiawillwin",0.0,0.35470616817474365,"indiafightscorona of the [[utter]] active case are [[discovering]] in nine most affected [[country]] ut new [[cas]] have been reported in the [[iast]] [[moments]] in the [[sectionals]] [[info]] staysafe indiawillwin","Failed"
1.0,113.0,1.0,0.35353565216064453,"[[sweden]] to [[be]] [[extradited]] to [[united]] [[state]] for [[violating]] [[american]] covid guideline coronavirus covid [[sweden]]",0.0,0.5316347479820251,"[[och]] to [[are]] [[dismisses]] to [[unified]] [[sate]] for [[transgressions]] [[usa]] covid guideline coronavirus covid [[gothenburg]]","Successful"
0.0,88.0,0.0,0.35235846042633057,"we have our [[daily]] [[pm]] update live now weve [[tracked]] people tested [[total]]",1.0,0.5213907957077026,"we have our [[unremarkable]] [[evening]] update live now weve [[watched]] people tested [[unmitigated]]","Successful"
1.0,103.0,1.0,0.3467214107513428,"the [[cdc]] [[recommends]] that only [[people]] with covid symptom should [[wear]] mask",0.0,0.5556846261024475,"the [[cle]] [[proposition]] that only [[populations]] with covid symptom should [[take]] mask","Successful"
1.0,200.0,1.0,0.3577364683151245,"dr anthony fauci [[ha]] known for [[year]] that chloroquine and hydroxychloroquine [[will]] not only [[treat]] a [[current]] case of coronavirus but [[prevent]] future case",1.0,0.37583422660827637,"dr anthony fauci [[am]] known for [[olds]] that chloroquine and hydroxychloroquine [[desiring]] not only [[cure]] a [[routine]] case of coronavirus but [[impair]] future case","Failed"
0.0,200.0,0.0,0.33074551820755005,"our [[model]] [[estimate]] that louisiana ha a high positive test rate and is near full [[icu]] [[capacity]] [[louisiana]] ha an elevated risk based on our reopeningsafely metric [[learn]] more",0.0,0.3679969310760498,"our [[specimen]] [[computations]] that louisiana ha a high positive test rate and is near full [[resuscitation]] [[proficient]] [[mississippi]] ha an elevated risk based on our reopeningsafely metric [[bought]] more","Failed"
0.0,200.0,0.0,0.3412964344024658,"[[currently]] most [[case]] of covid in the [[u]] are in california and washington state however many other [[community]] are also dealing with case of covid [[see]] cdc [[recommendation]] for [[preventing]] spread of covid in [[community]]",0.0,0.39090555906295776,"[[here]] most [[episode]] of covid in the [[woo]] are in california and washington state however many other [[populations]] are also dealing with case of covid [[imagines]] cdc [[proposition]] for [[discourage]] spread of covid in [[societal]]","Failed"
