"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,149.0,0.0,0.26925164461135864,"this is a [[great]] movie for any fan of hong kong action movies  asides from it s little plot  the weak drama and bits of comedy antics  the [[movie]] is action [[packed]] with gun fighting and martial arts action  kept me entertained from beginning until the end  i thought shannon lee was awesome in the movie br  br  having an action director like corey yuen is what keeps hong kong action going [[strong]]  this modern action film is [[highly]] recommended ",1.0,0.5296062231063843,"this is a [[grea𝚝]] movie for any fan of hong kong action movies  asides from it s little plot  the weak drama and bits of comedy antics  the [[mоvie]] is action [[packing]] with gun fighting and martial arts action  kept me entertained from beginning until the end  i thought shannon lee was awesome in the movie br  br  having an action director like corey yuen is what keeps hong kong action going [[stroոg]]  this modern action film is [[higly]] recommended ","Successful"
1.0,200.0,1.0,0.0001251697540283203,"i rented this [[thinking]] it might be interesting  and it [[might]] have been an interesting [[story]] except that is was told in such an [[uninteresting]] manner  hard to [[follow]]  strange editing  disjointed [[storyline]]  the [[characters]] [[mumble]]  all in all a dreadfully dull waste of time  i just couldn t get into it and didn t care what happened to the characters   not even ian holm could save this film  unless you need a cure for insomnia  i d skip it       and that s being generous ",1.0,0.2693330645561218,"i rented this [[thin𝒌ing]] it might be interesting  and it [[mgiht]] have been an interesting [[histories]] except that is was told in such an [[unitneresting]] manner  hard to [[tracking]]  strange editing  disjointed [[storylinе]]  the [[characterѕ]] [[mmble]]  all in all a dreadfully dull waste of time  i just couldn t get into it and didn t care what happened to the characters   not even ian holm could save this film  unless you need a cure for insomnia  i d skip it       and that s being generous ","Failed"
1.0,66.0,1.0,0.26895231008529663,"this is simply the [[worst]] movie i ve ever seen  neither of the three central characters has any charm  and erika s good looks aren t enough to carry the film  the lamest plot i ve ever had inflicted upon me  also the most unconvincing military comedy ever  why did they bother ",0.0,0.6599792838096619,"this is simply the [[gravest]] movie i ve ever seen  neither of the three central characters has any charm  and erika s good looks aren t enough to carry the film  the lamest plot i ve ever had inflicted upon me  also the most unconvincing military comedy ever  why did they bother ","Successful"
1.0,104.0,1.0,0.3894692063331604,"i like the cast pretty much however the story sort of unfolds [[rather]] slowly  danny glover does a good job making you wonder if he s the bad guy  meanwhile  the other characters are just part of the story  dennis quaid didn t have as much room in the story as he could have had  i thought the first scene was a bit over the top grim compared to how the story unfolded  i d watch it again though  i rated it a    wish i could rate it a     ",0.0,0.5368807315826416,"i like the cast pretty much however the story sort of unfolds [[somewhat]] slowly  danny glover does a good job making you wonder if he s the bad guy  meanwhile  the other characters are just part of the story  dennis quaid didn t have as much room in the story as he could have had  i thought the first scene was a bit over the top grim compared to how the story unfolded  i d watch it again though  i rated it a    wish i could rate it a     ","Successful"
1.0,105.0,1.0,0.2690134048461914,"this movie looks [[like]] it was made for tv   for years i waited for some movie to be made about rubin carter  because i loved to see him box at the old msg  and to see this movie was very [[disappointing]] i have alot of respect for mr washington  but he was awful and boring there is really nothing good to say about this movie except i did like the song ",0.0,0.6673762798309326,"this movie looks [[loves]] it was made for tv   for years i waited for some movie to be made about rubin carter  because i loved to see him box at the old msg  and to see this movie was very [[disappoin𝚝ing]] i have alot of respect for mr washington  but he was awful and boring there is really nothing good to say about this movie except i did like the song ","Successful"
1.0,163.0,1.0,0.26910507678985596,"this is not a good film  the acting is remarkably [[stiff]] and unconvincing the film doesn t seem to know whether it is going for a real horror approach or to go down the camp and kitsch route  i never saw the first film but this one doesn t stand up on its own merits  there are several unconvincing plot twists and the viewer is [[never]] made aware of the importance of the lead female vampire  not worth the effort of watching",0.0,0.550717830657959,"this is not a good film  the acting is remarkably [[tough]] and unconvincing the film doesn t seem to know whether it is going for a real horror approach or to go down the camp and kitsch route  i never saw the first film but this one doesn t stand up on its own merits  there are several unconvincing plot twists and the viewer is [[jamais]] made aware of the importance of the lead female vampire  not worth the effort of watching","Successful"
1.0,168.0,1.0,0.2690974473953247,"this wilfully bizarre adaptation of borges short story is typical cox  his strong visual sense is  as usual  undone by the [[appalling]] half baked [[acting]] of most of the cast  the film is definitely in the surreal [[tradition]] of bunuel s mexican period  and looks at times like a poor man s take on lars von trier s elements of crime  cox s apparent preference for single takes  jump cuts  and ambient sound recording all work against the film s effectiveness  worth a [[look]] but ultimately [[disappointing]] ",0.0,0.5442991256713867,"this wilfully bizarre adaptation of borges short story is typical cox  his strong visual sense is  as usual  undone by the [[appalⅼing]] half baked [[behaved]] of most of the cast  the film is definitely in the surreal [[historically]] of bunuel s mexican period  and looks at times like a poor man s take on lars von trier s elements of crime  cox s apparent preference for single takes  jump cuts  and ambient sound recording all work against the film s effectiveness  worth a [[listens]] but ultimately [[disappoin𝚝ing]] ","Successful"
0.0,200.0,0.0,0.269045352935791,"pavarotti and the [[entire]] cast are [[superb]] in this [[beautifully]] [[filmed]] [[opera]] by giuseppe verdi  the world s finest composer of operas  the coloratura soprano is particularly [[spectacular]] with her perfect pitch  the [[title]] role is [[well]] [[enacted]] and well sung  the entire production is as perfect as one [[could]] expect br  br  a masterpiece of cinematography br  br  ",0.0,0.3051440715789795,"pavarotti and the [[entrie]] cast are [[suerb]] in this [[beaut]] [[ifully]] [[videotaping]] [[o]] [[pera]] by giuseppe verdi  the world s finest composer of operas  the coloratura soprano is particularly [[sрectacular]] with her perfect pitch  the [[tit]] [[le]] role is [[alright]] [[enacteԁ]] and well sung  the entire production is as perfect as one [[c]] [[ould]] expect br  br  a masterpiece of cinematography br  br  ","Failed"
1.0,169.0,1.0,0.26920199394226074,"this movie causes more [[unintentional]] laughter than anything else i ve ever seen  really  if you are a tolkien fan  rent it just to laugh at it with your friends  i won t be the millionth person to rip apart its [[flaws]]  all i will say is that the movie  for me  [[anyway]]  lost major points for turning my favorite character  sam  into a [[bumbling]] [[idiot]]  [[shame]]  shame     ",0.0,0.5525400638580322,"this movie causes more [[unintentionaⅼ]] laughter than anything else i ve ever seen  really  if you are a tolkien fan  rent it just to laugh at it with your friends  i won t be the millionth person to rip apart its [[f]] [[laws]]  all i will say is that the movie  for me  [[nevertheless]]  lost major points for turning my favorite character  sam  into a [[bubmling]] [[idiоt]]  [[s]] [[hame]]  shame     ","Successful"
1.0,119.0,1.0,0.26917511224746704,"this one is [[bad]]  a really bad and [[boring]] crime movie that has nothing out of the ordinary in it  a series of crimes  the killer that you do not see throughout the whole movie  the [[classic]] investigations  and also the classic tale about a cop who figures out what s going on and isn t believed by anyone  so he has to fight by himself to reveal the truth  not too much in this one  vote    out of   ",0.0,0.539667010307312,"this one is [[Ьad]]  a really bad and [[borinɡ]] crime movie that has nothing out of the ordinary in it  a series of crimes  the killer that you do not see throughout the whole movie  the [[classiϲ]] investigations  and also the classic tale about a cop who figures out what s going on and isn t believed by anyone  so he has to fight by himself to reveal the truth  not too much in this one  vote    out of   ","Successful"
