"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,146.0,0.0,0.26919323205947876,"to me   anatomie  is [[certainly]] one of the better movies i have seen  i don t think  anatomie  was primarily intended to be a horror movie but a movie questioning the ethics of science  if you watch it with that in mind  it turns into a [[really]] [[good]] [[film]]  the only annoying bit was the awful voice dubbing for the english version  how can you expect any non german person to listen to these unbearable german accents for two hours  let native english speakers do the talking or use subtitles instead ",1.0,0.6781448721885681,"to me   anatomie  is [[doubtless]] one of the better movies i have seen  i don t think  anatomie  was primarily intended to be a horror movie but a movie questioning the ethics of science  if you watch it with that in mind  it turns into a [[rеally]] [[decent]] [[fіlm]]  the only annoying bit was the awful voice dubbing for the english version  how can you expect any non german person to listen to these unbearable german accents for two hours  let native english speakers do the talking or use subtitles instead ","Successful"
1.0,105.0,1.0,0.26895666122436523,"i ve [[seen]] about   movies released between      and the informer is the [[worst]] [[major]] [[release]] i ve seen from that time span  awful  despicable  unpleasant  unhappy  unredeemable saga of a complete loser  watch a   b [[western]] instead ",0.0,0.5015863180160522,"i ve [[seеn]] about   movies released between      and the informer is the [[wors𝚝]] [[important]] [[freeing]] i ve seen from that time span  awful  despicable  unpleasant  unhappy  unredeemable saga of a complete loser  watch a   b [[occidental]] instead ","Successful"
0.0,132.0,0.0,0.26958948373794556,"      is just as [[good]] as the original  very nearly [[achieves]] [[greatness]] because of cundieff s remarkable ear for music and [[dialogue]]  skewers the self important swagger of the hip hop poseurs  the group  niggaz with hats   nwh  are [[every]] rap group you ever heard and utterly self parodic  wardrobe is unbelievable  buy the oop soundtrack if you can ",1.0,0.5011128187179565,"      is just as [[goоd]] as the original  very nearly [[achіeves]] [[size]] because of cundieff s remarkable ear for music and [[dіalogue]]  skewers the self important swagger of the hip hop poseurs  the group  niggaz with hats   nwh  are [[evrey]] rap group you ever heard and utterly self parodic  wardrobe is unbelievable  buy the oop soundtrack if you can ","Successful"
0.0,200.0,0.0,0.26912033557891846,"[[magnificent]]  original  beautiful movie  the acting is [[great]]  the [[settings]] [[en]] decors are superb  paris at its best  but then the real paris  not the famous [[settings]]  and the [[music]] will do [[also]]  a [[brilliant]] storie  very detailed  which i just very much [[love]] br  br  the best french [[movie]] i ve seen  and french cinema is very good ",1.0,0.5271208882331848,"[[magnificen𝚝]]  original  beautiful movie  the acting is [[g]] [[reat]]  the [[configuration]] [[into]] decors are superb  paris at its best  but then the real paris  not the famous [[setings]]  and the [[msuic]] will do [[furthermore]]  a [[lustrous]] storie  very detailed  which i just very much [[lovе]] br  br  the best french [[films]] i ve seen  and french cinema is very good ","Successful"
0.0,109.0,0.0,0.26914238929748535,"but if you like the muppets i defy you to dislike this one  basically the same plot regurgitated  this time new york  not la  it [[features]] a lot of [[fun]] cameos and muppet hi jinx  a lot of the muppets leave the film pretty early on as it centers around kermy and miss piggy  i happened to have enjoyed it [[greatly]]  fun to watch with your kids ",1.0,0.5964769124984741,"but if you like the muppets i defy you to dislike this one  basically the same plot regurgitated  this time new york  not la  it [[peculiarities]] a lot of [[droll]] cameos and muppet hi jinx  a lot of the muppets leave the film pretty early on as it centers around kermy and miss piggy  i happened to have enjoyed it [[gratly]]  fun to watch with your kids ","Successful"
1.0,166.0,1.0,0.270870566368103,"this one is a [[bit]] more [[stylish]] than the average erotic thriller and peta wilson is a very sexy presence but it plays like they lost a few pages of [[script]] somewhere  subplots come in and out of [[nowhere]]  the connections between some of the characters are [[murky]] and the killer s motivation is unclear to say the least  maybe they could get away with this in a porn version  but here some more [[clarification]] is needed ",0.0,0.5208995938301086,"this one is a [[bi𝚝]] more [[elegantly]] than the average erotic thriller and peta wilson is a very sexy presence but it plays like they lost a few pages of [[dashes]] somewhere  subplots come in and out of [[nwohere]]  the connections between some of the characters are [[shady]] and the killer s motivation is unclear to say the least  maybe they could get away with this in a porn version  but here some more [[clarifica𝚝ion]] is needed ","Successful"
1.0,200.0,1.0,0.2690920829772949,"a sadly inferior precursor to  who s afraid of virginia woolf  this film [[drags]] on and on  occasionally reviving your interest only to put you through more [[selfindulgent]] [[maundering]] and obvious but [[patently]] overdone plot points br  br  it may list as   minutes but [[feels]] [[like]] three [[hours]] of [[painfully]] [[wasted]] time ",1.0,0.30219513177871704,"a sadly inferior precursor to  who s afraid of virginia woolf  this film [[draɡs]] on and on  occasionally reviving your interest only to put you through more [[selfindulget]] [[maunde]] [[ring]] and obvious but [[pateոtly]] overdone plot points br  br  it may list as   minutes but [[sees]] [[loves]] three [[time]] of [[sorely]] [[lost]] time ","Failed"
0.0,64.0,0.0,0.26923614740371704,"of course  the story line for this movie isn t the best  but the dances are [[wonderful]]  this story line is different from other astaire rogers movies in that neither one is  chasing  the other  the dancing of fred and ginger is what makes this movie ",1.0,0.6335760354995728,"of course  the story line for this movie isn t the best  but the dances are [[wоnderful]]  this story line is different from other astaire rogers movies in that neither one is  chasing  the other  the dancing of fred and ginger is what makes this movie ","Successful"
1.0,200.0,1.0,0.2689592242240906,"the [[worst]] movie i ve seen in years  and i ve seen a lot of movies  acting is terrible  there is no plot [[whatsoever]]  there is no [[point]] [[whatsoever]]  i felt robbed after i rented this movie  they [[recommended]] it to me mind you  a [[disgrace]] for terrible movies  stay away from this [[terrible]] [[piece]] of c p  save your [[money]]  ",1.0,0.2693027853965759,"the [[gravest]] movie i ve seen in years  and i ve seen a lot of movies  acting is terrible  there is no plot [[everything]]  there is no [[kok]] [[everything]]  i felt robbed after i rented this movie  they [[rеcommended]] it to me mind you  a [[disrgace]] for terrible movies  stay away from this [[horrific]] [[pieϲe]] of c p  save your [[ｍoney]]  ","Failed"
0.0,142.0,0.0,0.2705223560333252,"being that this movie has a lot of [[fine]] entertainment [[qualities]] i [[think]] it should some more credit than it has been given on imdb br  br  it s your basic  who done it  thriller with sex and murder but it keeps you guessing right to the end  i like these kinds of movies and i [[certainly]] think this one meets the standard br  br  to me it was worth watching more than once so i ll give it an   on imdb ",1.0,0.5992124676704407,"being that this movie has a lot of [[fined]] entertainment [[quɑlities]] i [[thіnk]] it should some more credit than it has been given on imdb br  br  it s your basic  who done it  thriller with sex and murder but it keeps you guessing right to the end  i like these kinds of movies and i [[certaіnly]] think this one meets the standard br  br  to me it was worth watching more than once so i ll give it an   on imdb ","Successful"
1.0,165.0,1.0,0.2689664959907532,"a friend warned me that this was the [[worst]] [[movie]] he had [[ever]] [[seen]]  i was curious  because it had developed a bit of a cult status  i like a lot of odd indie cult movies so i gave it a shot  i have to agree with my friend  it is a [[steaming]] pile of dung  i am sorry to the people who love this movie  but i can recommend much better stuff if you want to watch a twisted indie cult film  try peter jackson s dead alive  aka braindead  cemetery man  aka dellamorte dellamore    or modern vampires ",0.0,0.5200672149658203,"a friend warned me that this was the [[gravest]] [[filmmaking]] he had [[always]] [[se]] [[en]]  i was curious  because it had developed a bit of a cult status  i like a lot of odd indie cult movies so i gave it a shot  i have to agree with my friend  it is a [[steamed]] pile of dung  i am sorry to the people who love this movie  but i can recommend much better stuff if you want to watch a twisted indie cult film  try peter jackson s dead alive  aka braindead  cemetery man  aka dellamorte dellamore    or modern vampires ","Successful"
1.0,200.0,1.0,0.26898980140686035,"i only [[watched]] this film from [[beginning]] to end because i [[promised]] a friend i [[would]]  it [[lacks]] even unintentional entertainment [[value]] that many bad [[films]] have  it may be the [[worst]] film i have ever [[seen]]  i m surprised a distributor [[put]] their name on it ",0.0,0.5082755088806152,"i only [[watcheԁ]] this film from [[beginnings]] to end because i [[pledging]] a friend i [[should]]  it [[lack]] even unintentional entertainment [[values]] that many bad [[cinema]] have  it may be the [[wors𝚝]] film i have ever [[seeո]]  i m surprised a distributor [[pu𝚝]] their name on it ","Successful"
1.0,200.0,1.0,0.2692027688026428,"a desperate attempt to make a  film [[noir]]  [[sci]] fi thriller  but the movie [[falls]] short  it has no [[believable]] [[plot]]  some of the [[key]] [[actors]] were a [[joke]]  not lars bom  he is cool  i did like the  access [[restriction]] by bandwith maximizing  though  i finished it on principle  but went home with the feeling of having [[lost]] [[two]] hours of my life ",1.0,0.3818516731262207,"a desperate attempt to make a  film [[screenwriter]]  [[s]] [[ci]] fi thriller  but the movie [[fallѕ]] short  it has no [[believablе]] [[plo𝚝]]  some of the [[essential]] [[actorѕ]] were a [[jo𝒌e]]  not lars bom  he is cool  i did like the  access [[restric𝚝ion]] by bandwith maximizing  though  i finished it on principle  but went home with the feeling of having [[los𝚝]] [[tԝo]] hours of my life ","Failed"
0.0,200.0,0.0,0.2691558003425598,"for a brief moment  the opening scene with [[traci]] lords and the br  br  techno bar is [[incredible]]  i d probably follow her to my ultimate death too  best [[vampire]] movie of all time but with a twist  the fight scenes are awesome  wesley [[snipes]] [[displays]] an athleticism you [[dont]] get to see [[every]] day  and stephen dorff is impressive and very [[believable]] as an ambitious new recruit moving himself up the hierarchy by any means necessary  great flick      where s blade ii ",0.0,0.29322534799575806,"for a brief moment  the opening scene with [[cindy]] lords and the br  br  techno bar is [[incrdible]]  i d probably follow her to my ultimate death too  best [[vampiⲅe]] movie of all time but with a twist  the fight scenes are awesome  wesley [[stallone]] [[displaying]] an athleticism you [[don𝚝]] get to see [[evrey]] day  and stephen dorff is impressive and very [[plausible]] as an ambitious new recruit moving himself up the hierarchy by any means necessary  great flick      where s blade ii ","Failed"
0.0,200.0,0.0,0.2691175937652588,"this [[movie]] is perfect for all the [[romantics]] in the world  john ritter has never been [[better]] and has the best line in the movie   sam  hits close to [[home]]  is [[lovely]] to look at and so [[much]] fun to play along with  ben gazzara was an excellent cast and easy to fall in love with  i m sure i ve met [[arthur]] in my travels [[somewhere]]  all around  an excellent choice to pick up any evening ",0.0,0.2704218626022339,"this [[mvoie]] is perfect for all the [[roman]] [[tics]] in the world  john ritter has never been [[improved]] and has the best line in the movie   sam  hits close to [[hоme]]  is [[lovеly]] to look at and so [[mcuh]] fun to play along with  ben gazzara was an excellent cast and easy to fall in love with  i m sure i ve met [[arthuⲅ]] in my travels [[somewhre]]  all around  an excellent choice to pick up any evening ","Failed"
0.0,151.0,0.0,0.2690480351448059,"this movie pleasantly surprised me  it has a [[touching]]  slightly off center approach that [[never]] [[loses]] your attention  this is a movie i never heard about  but if you want a  sleeper  this is it  [[great]] writing  production  and [[acting]]  i [[highly]] recommend it for audiences who want something thoughtful  nick nolte  sheryl lee and alan arkin are marvelous  why wasn t more made of this movie ",1.0,0.50528484582901,"this movie pleasantly surprised me  it has a [[tоuching]]  slightly off center approach that [[neveⲅ]] [[forfeits]] your attention  this is a movie i never heard about  but if you want a  sleeper  this is it  [[ɡreat]] writing  production  and [[provisional]]  i [[highⅼy]] recommend it for audiences who want something thoughtful  nick nolte  sheryl lee and alan arkin are marvelous  why wasn t more made of this movie ","Successful"
1.0,119.0,1.0,0.2690879702568054,"i m a big fan of camp  but when every plot  twist  is [[predictable]] and [[bad]]  while obviously not trying to be  even i lose interest  i was going to rate this a    but the ending [[dropped]] it a [[point]] easily  its only saving grace is that i hated other movies more  not enough beer in the world for this one ",0.0,0.5173882246017456,"i m a big fan of camp  but when every plot  twist  is [[foreseeable]] and [[Ьad]]  while obviously not trying to be  even i lose interest  i was going to rate this a    but the ending [[droppeԁ]] it a [[facet]] easily  its only saving grace is that i hated other movies more  not enough beer in the world for this one ","Successful"
0.0,72.0,0.0,0.269761860370636,"i saw this film on television years ago  but here several years after  i wake up in the morning  and still [[remember]] her face br  br  this film is the most [[profoundly]] terrifying film i have seen ",1.0,0.5865747928619385,"i saw this film on television years ago  but here several years after  i wake up in the morning  and still [[rеmember]] her face br  br  this film is the most [[prоfoundly]] terrifying film i have seen ","Successful"
1.0,190.0,1.0,0.27185797691345215,"a friend of mine lent this video to me and i was fairly excited to watch it  but after ten [[minutes]] of james hetfield s slow pitched vocals and lars [[banging]] on his [[drum]] set in what appeared to be [[slow]] motion i began to think   why am i watching this  that [[question]] will be [[coursing]] through your minds in      minutes after you hit play  i gave the tape back the same day  as you would suspect  not worth buying or watching br  br  just my opinion [[br]]  [[br]]  ",0.0,0.5227528810501099,"a friend of mine lent this video to me and i was fairly excited to watch it  but after ten [[min]] of james hetfield s slow pitched vocals and lars [[bangng]] on his [[druｍ]] set in what appeared to be [[solw]] motion i began to think   why am i watching this  that [[questions]] will be [[seeped]] through your minds in      minutes after you hit play  i gave the tape back the same day  as you would suspect  not worth buying or watching br  br  just my opinion [[bⲅ]]  [[re]]  ","Successful"
