"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,43.0,1.0,0.40097135305404663,"the [[world]] health organization who released a list of seven habit a the biggest braindamaging [[habit]]",0.0,0.5477665662765503,"the [[worldwide]] health organization who released a list of seven habit a the biggest braindamaging [[hɑbit]]","Successful"
1.0,52.0,1.0,0.38477420806884766,"an [[image]] of a man carrying his old mother on his back show migrant travelling to their home in india amidst [[lockdown]]",0.0,0.5416527390480042,"an [[iamge]] of a man carrying his old mother on his back show migrant travelling to their home in india amidst [[lcokdown]]","Successful"
0.0,195.0,0.0,0.31585294008255005,"a of june forecast suggest the number of covid [[death]] will [[continue]] to [[slow]] [[nationally]] with to [[death]] by july however state are likely to report more [[death]] in the [[next]] [[week]] than the [[previous]] week",0.0,0.3575015068054199,"a of june forecast suggest the number of covid [[fatality]] will [[continuing]] to [[slowing]] [[national]] with to [[deatհ]] by july however state are likely to report more [[dea]] [[th]] in the [[future]] [[weeks]] than the [[former]] week","Failed"
1.0,1.0,0.0,0.668998122215271,"northern ireland wa testing for covid at a rate time that of scotland reported on may",0.0,0.668998122215271,"northern ireland wa testing for covid at a rate time that of scotland reported on may","Skipped"
0.0,18.0,0.0,0.3826255798339844,"hand sanitizers are too toxic to use safely via [[webmd]]",1.0,0.6027116179466248,"hand sanitizers are too toxic to use safely via [[webd]]","Successful"
1.0,161.0,1.0,0.35640740394592285,"uks [[princecharles]] wa [[cured]] of [[covid]] through [[ayurveda]] and [[homeopathy]] treatment from a bengalurubased [[holistic]] [[resort]] union minister of state for [[ayush]] shripad naik claimed on [[thursday]]",1.0,0.4236971139907837,"uks [[prin]] [[cecharles]] wa [[dehydrated]] of [[cvid]] through [[ayurvеda]] and [[homeopathic]] treatment from a bengalurubased [[holisic]] [[remedies]] union minister of state for [[yogesh]] shripad naik claimed on [[thursԁay]]","Failed"
1.0,23.0,1.0,0.32167404890060425,"president [[giammattei]] said that the country ha [[covid]] test",1.0,0.35081738233566284,"president [[giaｍmattei]] said that the country ha [[cov]] [[id]] test","Failed"
0.0,181.0,0.0,0.32214128971099854,"[[georgia]] also reported a [[record]] [[high]] in case at [[almost]] the [[day]] average for [[case]] ha nearly tripled since late may hospitalization have also gone [[right]] [[back]] up after falling from [[may]] into june",0.0,0.3671475648880005,"[[geo]] [[rgia]] also reported a [[recording]] [[highest]] in case at [[approximately]] the [[days]] average for [[csae]] ha nearly tripled since late may hospitalization have also gone [[rigt]] [[returning]] up after falling from [[maj]] into june","Failed"
0.0,200.0,0.0,0.3566387891769409,"[[coronavirusupdates]] indias covid recovery rate improves to a on [[august]] [[steady]] improvement in indias covid recovery rate [[since]] [[lockdown]] initiation on march indiafightscorona [[icmrdelhi]] via mohfw india",0.0,0.38361138105392456,"[[coronavirusupdateѕ]] indias covid recovery rate improves to a on [[aug]] [[ust]] [[continuous]] improvement in indias covid recovery rate [[after]] [[l]] [[ockdown]] initiation on march indiafightscorona [[icmdelhi]] via mohfw india","Failed"
0.0,200.0,0.0,0.37623322010040283,"indiafightscorona average [[daily]] [[test]] conducted week wise are [[demonstrating]] a consistent increase this ha registered a [[time]] [[expansion]] from rd week of [[july]] to st week of september more than lakh [[test]] [[conducted]] on rd th sept secretary mohfw india",0.0,0.40017062425613403,"indiafightscorona average [[everyday]] [[te]] [[st]] conducted week wise are [[showing]] a consistent increase this ha registered a [[times]] [[expanding]] from rd week of [[jul]] to st week of september more than lakh [[tеst]] [[performed]] on rd th sept secretary mohfw india","Failed"
0.0,136.0,0.0,0.3275635838508606,"on [[today]] s [[number]] [[state]] reported [[k]] [[case]] the [[secondhighest]] number ever after yesterday k the average number of daily [[death]] [[reported]] by state over the last [[day]] [[rose]] by from saturday to saturday",0.0,0.47546035051345825,"on [[toay]] s [[numero]] [[statе]] reported [[potash]] [[lawsuit]] the [[secondhіghest]] number ever after yesterday k the average number of daily [[dea]] [[th]] [[reportеd]] by state over the last [[dɑy]] [[rosе]] by from saturday to saturday","Failed"
0.0,36.0,0.0,0.3239879608154297,"we are shipping million dollar worth of personal protective equipment item to support covid and humanitarian supply that were destroyed by the blast [[drtedros]]",1.0,0.6357938051223755,"we are shipping million dollar worth of personal protective equipment item to support covid and humanitarian supply that were destroyed by the blast [[drtedⲅos]]","Successful"
0.0,95.0,0.0,0.3222007155418396,"rt [[cdcemergency]] when you [[wearamask]] you [[help]] [[protect]] those [[around]] you from covid when others wear their mask they help [[protect]] tho",1.0,0.5104050636291504,"rt [[cdcemergenϲy]] when you [[wearɑmask]] you [[hep]] [[protects]] those [[arouոd]] you from covid when others wear their mask they help [[protеct]] tho","Successful"
1.0,82.0,1.0,0.3797375559806824,"is this [[new]] modas operandi [[currency]] note lying unclaimed on road triggered panic in hira [[nagar]] area of [[indore]] a city which ha emerged a one the prime covidindia hotspot in the country",0.0,0.506453275680542,"is this [[newest]] modas operandi [[coinage]] note lying unclaimed on road triggered panic in hira [[nɑgar]] area of [[idnore]] a city which ha emerged a one the prime covidindia hotspot in the country","Successful"
1.0,40.0,1.0,0.3286341428756714,"[[avoid]] icecreams cold drink and sweet for [[day]] to prevent [[coronavirus]]",1.0,0.3740082383155823,"[[avoiԁ]] icecreams cold drink and sweet for [[jour]] to prevent [[coronavirs]]","Failed"
1.0,33.0,1.0,0.3752003312110901,"[[video]] of migrant in a overcrowded train from mumbai to west bengal on may amid covid social distancing restrictictions",0.0,0.5525445342063904,"[[vdieo]] of migrant in a overcrowded train from mumbai to west bengal on may amid covid social distancing restrictictions","Successful"
0.0,200.0,0.0,0.33005452156066895,"[[coronavirusupdates]] covid testing status update icmrdelhi stated that [[sample]] [[tested]] upto september [[sample]] tested on september staysafe [[indiawillwin]]",0.0,0.36054545640945435,"[[coronavirusupdateѕ]] covid testing status update icmrdelhi stated that [[sampling]] [[inspected]] upto september [[sampled]] tested on september staysafe [[indiawillw]] [[in]]","Failed"
1.0,18.0,1.0,0.36126744747161865,"who [[say]] that covid ha become endemic",0.0,0.5880366563796997,"who [[sy]] that covid ha become endemic","Successful"
0.0,57.0,0.0,0.3495686650276184,"[[looking]] to make a splash this summer here are some tip to [[help]] prevent the spread of covid for those who operate public pool hot tub or water playground",1.0,0.5204639434814453,"[[ⅼooking]] to make a splash this summer here are some tip to [[heⅼp]] prevent the spread of covid for those who operate public pool hot tub or water playground","Successful"
0.0,113.0,0.0,0.31432533264160156,"did you host or attend a [[laborday]] gathering or event if you were in close contact with others you may have been exposed to covid if you feel [[sick]] stay home [[call]] your [[healthcare]] [[provider]] and inform those you had close contact with",1.0,0.5634033679962158,"did you host or attend a [[labоrday]] gathering or event if you were in close contact with others you may have been exposed to covid if you feel [[sіck]] stay home [[phoning]] your [[healthcaⲅe]] [[provideⲅ]] and inform those you had close contact with","Successful"
1.0,22.0,1.0,0.38192570209503174,"in hong kong [[people]] destroyed a [[g]] pole because of coronavirus",1.0,0.39664244651794434,"in hong kong [[pepole]] destroyed a [[gram]] pole because of coronavirus","Failed"
1.0,53.0,1.0,0.3361245393753052,"a [[covid]] case [[ha]] been [[diagnosed]] in [[umraniye]] hospital istanbul",1.0,0.4585266709327698,"a [[coviԁ]] case [[hɑ]] been [[diagnose]] in [[սmraniye]] hospital istanbul","Failed"
0.0,200.0,0.0,0.33769357204437256,"indiafightscorona mohfw india [[urge]] [[state]] ut to mandatorily [[retest]] all symptomatic negative case of [[rapid]] [[antigen]] [[test]] through [[rtpcr]] [[state]] ut to [[ensure]] that no positive case are missed to [[curb]] the spread of infection detail staysafe",0.0,0.3699776530265808,"indiafightscorona mohfw india [[urged]] [[country]] ut to mandatorily [[wait]] all symptomatic negative case of [[r]] [[apid]] [[atnigen]] [[testing]] through [[rtрcr]] [[country]] ut to [[ensuring]] that no positive case are missed to [[restrict]] the spread of infection detail staysafe","Failed"
1.0,35.0,1.0,0.3886500597000122,"trump [[said]] hundred of governor are [[calling]] him we only have",1.0,0.41386479139328003,"trump [[sa]] [[id]] hundred of governor are [[cɑlling]] him we only have","Failed"
0.0,110.0,0.0,0.32179737091064453,"one case previously [[reported]] in kano ha been [[transferred]] to [[jigawa]] state [[therefore]] the [[total]] [[number]] of [[confirmed]] case in kano is a at the th of april",1.0,0.5137869119644165,"one case previously [[repotred]] in kano ha been [[transferrеd]] to [[jigaԝa]] state [[therefoe]] the [[generals]] [[nombre]] of [[confirm]] case in kano is a at the th of april","Successful"
0.0,85.0,0.0,0.3184952139854431,"[[hcps]] it s important to have inperson newborn visit to ass health of [[mom]] and baby talk with parent about the increased stress of having a new baby during the covid [[pandemic]] [[know]] the symptom of covid in child",1.0,0.5437794923782349,"[[hcpѕ]] it s important to have inperson newborn visit to ass health of [[moｍ]] and baby talk with parent about the increased stress of having a new baby during the covid [[pandemіc]] [[savoir]] the symptom of covid in child","Successful"
