"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,0.0,0.6870706677436829,"two member of atletienglish test coronavirus positive ahead of ucl quarterfinal not sure how the rest of the team can be on the field in these circumstance championsleague",0.0,0.6870706677436829,"two member of atletienglish test coronavirus positive ahead of ucl quarterfinal not sure how the rest of the team can be on the field in these circumstance championsleague","Skipped"
1.0,49.0,1.0,0.27087128162384033,"household should have required medical kit with [[certain]] [[item]] and equipment to treat the different stage of covid",0.0,0.5850504636764526,"household should have required medical kit with [[relevant]] [[items]] and equipment to treat the different stage of covid","Successful"
0.0,132.0,0.0,0.26896893978118896,"a mobile [[testing]] unit [[went]] to the airport site and all the staff who work there have now been [[tested]] the mobile testing went to the home of [[symptomatic]] people who work in the mount wellington site [[yesterday]] further testing is underway who work on [[different]] shift",0.0,0.269046425819397,"a mobile [[test]] unit [[took]] to the airport site and all the staff who work there have now been [[told]] the mobile testing went to the home of [[most]] people who work in the mount wellington site [[is]] further testing is underway who work on [[overnight]] shift","Failed"
0.0,52.0,0.0,0.2690925598144531,"rt nytscience government [[across]] the country are adding thousand of job in the field of contact tracing to fight covid [[heres]] what",0.0,0.26978355646133423,"rt nytscience government [[because]] the country are adding thousand of job in the field of contact tracing to fight covid [[iation]] what","Failed"
0.0,118.0,0.0,0.26909810304641724,"there are nine people in hospital in auckland city [[three]] in north shore in icu and the [[rest]] in middlemore are in icu and considered critical we [[understand]] that this is a very [[difficult]] time for them and their family we are wishing them a [[full]] and speedy recovery",0.0,0.269626259803772,"there are nine people in hospital in auckland city [[2]] in north shore in icu and the [[ones]] in middlemore are in icu and considered critical we [[understood]] that this is a very [[hard]] time for them and their family we are wishing them a [[clean]] and speedy recovery","Failed"
0.0,96.0,0.0,0.269073486328125,"tcell response [[may]] [[offer]] a more precise measure of potential longterm immune protection from [[covid]] compared with antibody assay",0.0,0.2731028199195862,"tcell response [[could]] [[is]] a more precise measure of potential longterm immune protection from [[bacteria]] compared with antibody assay","Failed"
1.0,74.0,1.0,0.26903998851776123,"say [[wisconsin]] s inperson election ha caused a surge in new [[coronavirus]] case",0.0,0.716200053691864,"say [[was]] s inperson election ha caused a surge in new [[zealand]] case","Successful"
1.0,42.0,1.0,0.26957881450653076,"i m [[putting]] the [[little]] [[bastard]] up for adoption read some of ireland s heartwarming covid story",1.0,0.4017641544342041,"i m [[put]] the [[small]] [[fellow]] up for adoption read some of ireland s heartwarming covid story","Failed"
1.0,140.0,1.0,0.26894450187683105,"muslim are spreading [[coronavirus]] by [[leaving]] [[money]] [[strewn]] on the street",1.0,0.26961326599121094,"muslim are spreading [[spreading]] by [[spreading]] [[remains]] [[spread]] on the street","Failed"
1.0,64.0,1.0,0.2689477801322937,"man [[dismayed]] to find his health insurance [[doesnt]] cover him for coronavirus china coronavirus insurance",1.0,0.2690045237541199,"man [[d]] to find his health insurance [[would]] cover him for coronavirus china coronavirus insurance","Failed"
0.0,29.0,0.0,0.2921895384788513,"but texas north carolina and south carolina [[also]] saw spike in hospitalization",1.0,0.700340747833252,"but texas north carolina and south carolina [[never]] saw spike in hospitalization","Successful"
1.0,129.0,1.0,0.26894813776016235,"kid [[died]] in [[senegal]] [[right]] after receiving the [[vaccine]] for the coronavirus",0.0,0.611644983291626,"kid [[occurs]] in [[infancy]] [[decades]] after receiving the [[diagnosis]] for the coronavirus","Successful"
1.0,146.0,1.0,0.2689603567123413,"not a [[single]] [[muslim]] [[died]] of [[coronavirus]] in china",0.0,0.5168452858924866,"not a [[fourth]] [[had]] [[spread]] of [[interest]] in china","Successful"
0.0,74.0,0.0,0.2689831852912903,"our [[daily]] update is published we ve now tracked million test up k from yesterday the nd largest [[singleday]] total note that we can only track [[test]] that a state report and not all state report all test for [[detail]] see",0.0,0.2690720558166504,"our [[update]] update is published we ve now tracked million test up k from yesterday the nd largest [[hit]] total note that we can only track [[testing]] that a state report and not all state report all test for [[s]] see","Failed"
1.0,1.0,0.0,0.7308328151702881,"a business continue to adapt their service in the wake of covid the swa hand sanitiser portal is available for sourcing handsanitiser and ethanol for producing sanitiser complete your detail and find supplier here",0.0,0.7308328151702881,"a business continue to adapt their service in the wake of covid the swa hand sanitiser portal is available for sourcing handsanitiser and ethanol for producing sanitiser complete your detail and find supplier here","Skipped"
0.0,58.0,0.0,0.2691414952278137,"know when to delay your travel to [[slowthespread]] of covid check these common situation and talk to your [[healthcare]] provider if you are unsure whether any of these [[apply]] to you or your travel companion",0.0,0.2695372700691223,"know when to delay your travel to [[people]] of covid check these common situation and talk to your [[health]] provider if you are unsure whether any of these [[is]] to you or your travel companion","Failed"
1.0,50.0,1.0,0.2689473032951355,"video [[show]] the clash arose in paris because new [[coronavirus]] wa detected in streetwashing water",1.0,0.2692064642906189,"video [[following]] the clash arose in paris because new [[people]] wa detected in streetwashing water","Failed"
0.0,48.0,0.0,0.2689740061759949,"here are the state that reported over case [[today]] [[note]] mississippi had data reporting problem for day so their number represents data from",0.0,0.26922041177749634,"here are the state that reported over case [[notes]] [[saying]] mississippi had data reporting problem for day so their number represents data from","Failed"
1.0,1.0,0.0,0.5144859552383423,"the physician in the video seen by million are associated with a group called america s frontline doctor which advocate against official narrative of covid all of the physician have a history of making unproven or conspiratorial medical claim",0.0,0.5144859552383423,"the physician in the video seen by million are associated with a group called america s frontline doctor which advocate against official narrative of covid all of the physician have a history of making unproven or conspiratorial medical claim","Skipped"
0.0,33.0,0.0,0.27157825231552124,"who covid transmission [[may]] include viral particle that remain airborne for longer than previously understood",0.0,0.3710373640060425,"who covid transmission [[products]] include viral particle that remain airborne for longer than previously understood","Failed"
0.0,84.0,0.0,0.2690252661705017,"indiafightscorona testing in india ha steeply [[increased]] to more than lakh test per day this is [[bolstered]] with all state ut testing more than test day [[million]] population a advised by who",0.0,0.2690773010253906,"indiafightscorona testing in india ha steeply [[goes]] to more than lakh test per day this is [[found]] with all state ut testing more than test day [[100]] population a advised by who","Failed"
0.0,72.0,0.0,0.2691469192504883,"new [[case]] of covid lagos katsina edo river kano adamawa [[akwa]] ibom kaduna kwara nasarawa gombe plateau abia delta [[benue]] niger kogi yo imo borno ogun anambra case of covidnigeria [[discharged]] death",0.0,0.2723137140274048,"new [[face]] of covid lagos katsina edo river kano adamawa [[benin]] ibom kaduna kwara nasarawa gombe plateau abia delta [[plains]] niger kogi yo imo borno ogun anambra case of covidnigeria [[causing]] death","Failed"
0.0,46.0,0.0,0.2690144181251526,"our [[weekly]] update is posted and theres finally some good news nationally case are [[declining]] and the state with the worst outbreak seem to be turning a corner",0.0,0.26920562982559204,"our [[big]] update is posted and theres finally some good news nationally case are [[going]] and the state with the worst outbreak seem to be turning a corner","Failed"
0.0,62.0,0.0,0.26903629302978516,"to [[understand]] the severity of the covid surge in the united state we need more than [[data]] about death which lag we also need [[hospitalization]] data which wa spotty in the spring now the data is [[much]] more [[complete]] whet and cohokelly explain",0.0,0.26928961277008057,"to [[explain]] the severity of the covid surge in the united state we need more than [[news]] about death which lag we also need [[hospital]] data which wa spotty in the spring now the data is [[very]] more [[clear]] whet and cohokelly explain","Failed"
0.0,1.0,1.0,0.5626155138015747,"even without the ny historical bump however reported death would still have been quite high around",1.0,0.5626155138015747,"even without the ny historical bump however reported death would still have been quite high around","Skipped"
0.0,146.0,0.0,0.26941484212875366,"maharashtra [[contributed]] of the new recovery while the state of andhra pradesh karnataka tamil nadu and chhattisgarh [[followed]] with of the new recovery these state together [[contribute]] of total new recovery",1.0,0.509074330329895,"maharashtra [[boasted]] of the new recovery while the state of andhra pradesh karnataka tamil nadu and chhattisgarh [[credited]] with of the new recovery these state together [[is]] of total new recovery","Successful"
0.0,100.0,0.0,0.27710551023483276,"getting takeout while slowing the [[spread]] of covid order pay online or by phone accept takeout without inperson contact if [[possible]] stay foot [[away]] from others wash your hand with soap water after [[bringing]] home your food",0.0,0.4055347442626953,"getting takeout while slowing the [[flow]] of covid order pay online or by phone accept takeout without inperson contact if [[s]] stay foot [[far]] from others wash your hand with soap water after [[watering]] home your food","Failed"
