"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
0.0,164.0,0.0,0.36310267448425293,"[[indiafightscorona]] nearly of the [[total]] case are being contributed by [[five]] [[state]] viz [[maharashtra]] [[andhra]] [[pradesh]] [[tamil]] nadu karnataka and [[uttar]] pradesh staysafe [[indiawillwin]]",0.0,0.3877350091934204,"[[indiafightscoona]] nearly of the [[overall]] case are being contributed by [[cinco]] [[countries]] viz [[maharashtrɑ]] [[anhra]] [[nadu]] [[tiger]] nadu karnataka and [[maharashtra]] pradesh staysafe [[indiɑwillwin]]","Failed"
1.0,59.0,1.0,0.3834155201911926,"this video [[show]] dead coronavirus [[victim]] [[amassed]] in the bergamo or [[brescia]] hospital",1.0,0.417158305644989,"this video [[s]] [[how]] dead coronavirus [[victims]] [[amɑssed]] in the bergamo or [[lecce]] hospital","Failed"
1.0,92.0,1.0,0.3806765079498291,"the obama administration [[made]] a [[decision]] on [[testing]] that turned out to be very [[detrimental]] to what we re doing on the coronavirus",1.0,0.39925700426101685,"the obama administration [[mae]] a [[rulings]] on [[tests]] that turned out to be very [[noxious]] to what we re doing on the coronavirus","Failed"
1.0,128.0,1.0,0.35865646600723267,"[[andrés]] fabián hurtado the mayor of [[ibagué]] [[say]] his [[city]] [[lost]] four [[million]] [[job]] [[due]] to the coronavirus",1.0,0.42708098888397217,"[[maría]] fabián hurtado the mayor of [[ibɑgué]] [[ѕay]] his [[town]] [[forfeited]] four [[millions]] [[ϳob]] [[owed]] to the coronavirus","Failed"
1.0,68.0,1.0,0.3882462978363037,"the chinese [[government]] [[announced]] that garlic is a [[preventative]] food for the the novel coronavirus",1.0,0.4258175492286682,"the chinese [[go]] [[vernment]] [[annouոced]] that garlic is a [[preemptive]] food for the the novel coronavirus","Failed"
0.0,149.0,0.0,0.3846144676208496,"a small fraction of death in longterm care facility are [[staff]] [[member]] [[nonetheless]] researcher estimate that by year s [[end]] [[covid]] will [[make]] [[working]] in an [[ltc]] facility the most dangerous [[job]] in [[america]] in",0.0,0.46627384424209595,"a small fraction of death in longterm care facility are [[employees]] [[members]] [[yet]] researcher estimate that by year s [[enԁ]] [[covіd]] will [[makе]] [[workiոg]] in an [[lc]] facility the most dangerous [[labour]] in [[amercia]] in","Failed"
0.0,126.0,0.0,0.3497595191001892,"we ve now [[passed]] [[day]] [[without]] community transmission but testing remains one of the [[best]] [[way]] to ensure there s no undetected community transmission in new [[zealand]] we need [[everyone]] to play their part in that",1.0,0.5063745975494385,"we ve now [[passeԁ]] [[jour]] [[withou𝚝]] community transmission but testing remains one of the [[nicest]] [[camino]] to ensure there s no undetected community transmission in new [[zealɑnd]] we need [[evryone]] to play their part in that","Successful"
0.0,133.0,0.0,0.3660975694656372,"coronavirusupdates covid india tracker a on [[september]] am confirmed [[case]] [[recovered]] [[active]] [[case]] deaths [[indiafightscorona]] [[indiawillwin]] staysafe [[via]] [[mohfw]] india",0.0,0.3921639323234558,"coronavirusupdates covid india tracker a on [[sept]] am confirmed [[lawsuit]] [[reclaimed]] [[actve]] [[cse]] deaths [[indiafіghtscorona]] [[indiawillԝin]] staysafe [[through]] [[moհfw]] india","Failed"
1.0,67.0,1.0,0.4407666325569153,"ministry of ayush govt of india suggested the use of homeopathic medicine arsenicum [[album]] for it possible role in preventing covid infection said dr anil khurana director general central council for research in [[homoeopathy]] health phdcci healthcare mohfw india",0.0,0.5051635503768921,"ministry of ayush govt of india suggested the use of homeopathic medicine arsenicum [[albm]] for it possible role in preventing covid infection said dr anil khurana director general central council for research in [[homoeopa𝚝hy]] health phdcci healthcare mohfw india","Successful"
1.0,99.0,1.0,0.3761100769042969,"putin [[ha]] [[stated]] [[russian]] citizen have option [[stay]] home for [[day]] or in jail for [[year]]",1.0,0.4351416230201721,"putin [[had]] [[statеd]] [[russiɑn]] citizen have option [[staying]] home for [[days]] or in jail for [[leto]]","Failed"
1.0,32.0,1.0,0.3431055545806885,"g is the [[cause]] of the coronavirus pandemic",1.0,0.43393445014953613,"g is the [[c]] [[ause]] of the coronavirus pandemic","Failed"
0.0,132.0,0.0,0.3699836730957031,"[[coronavirusupdates]] [[indias]] [[covid]] recovery rate improves to a on september steady improvement in indias [[covid]] recovery rate since lockdown initiation on march [[indiafightscorona]] [[icmrdelhi]] [[via]] mohfw india",1.0,0.5013482570648193,"[[coronavirսsupdates]] [[iոdias]] [[cоvid]] recovery rate improves to a on september steady improvement in indias [[co]] [[vid]] recovery rate since lockdown initiation on march [[india]] [[fightscorona]] [[iϲmrdelhi]] [[vіa]] mohfw india","Successful"
0.0,61.0,0.0,0.38837194442749023,"this morning who [[directorgeneral]] dr tedros ha emphasised that while a number of vaccine are in clinical trial there is [[currently]] no silver bullet for covid",1.0,0.5672570466995239,"this morning who [[directorgeneraⅼ]] dr tedros ha emphasised that while a number of vaccine are in clinical trial there is [[presently]] no silver bullet for covid","Successful"
1.0,29.0,1.0,0.36656123399734497,"there [[ha]] been a pandemic [[every]] [[year]]",1.0,0.4392915368080139,"there [[hɑ]] been a pandemic [[еvery]] [[annum]]","Failed"
0.0,119.0,0.0,0.3766079545021057,"indiafightscorona [[india]] [[scale]] yet another peak record alltime high of [[daily]] testing for the [[first]] [[time]] more than lakh [[covid]] [[test]] [[conducted]] in the last hr",0.0,0.3975626826286316,"indiafightscorona [[indie]] [[scaling]] yet another peak record alltime high of [[everyday]] testing for the [[premiere]] [[deadline]] more than lakh [[cvid]] [[testing]] [[cnoducted]] in the last hr","Failed"
1.0,77.0,1.0,0.38324403762817383,"trump claim [[speaker]] [[nancy]] pelosi [[deleted]] a tweet about her [[visit]] to chinatown in [[february]]",1.0,0.41106539964675903,"trump claim [[speakeⲅ]] [[nance]] pelosi [[deleteԁ]] a tweet about her [[visits]] to chinatown in [[fe]] [[bruary]]","Failed"
1.0,30.0,1.0,0.38418930768966675,"[[channel]] s jon snow is [[infected]] with [[coronavirus]]",1.0,0.4188637137413025,"[[chanel]] s jon snow is [[infect]] with [[cоronavirus]]","Failed"
0.0,165.0,0.0,0.36530500650405884,"if [[maryland]] [[continues]] to [[stayathome]] projection [[show]] [[lowtomoderate]] probability of hospital overload in the [[next]] [[month]] if distancing is [[relaxed]] there is a potential for over k [[hospitalization]] [[overwhelming]] the [[system]] by april learn more at",0.0,0.3897404074668884,"if [[marylanԁ]] [[continuing]] to [[stayɑthome]] projection [[display]] [[lowtomderate]] probability of hospital overload in the [[impending]] [[mo]] [[nth]] if distancing is [[relaxing]] there is a potential for over k [[h]] [[ospitalization]] [[ov]] [[erwhelming]] the [[systems]] by april learn more at","Failed"
1.0,139.0,1.0,0.40350139141082764,"msnbc actually [[said]] on [[air]] i [[hope]] enough people [[die]] from coronavirus that it [[harm]] trump s [[reelection]]",1.0,0.4317416548728943,"msnbc actually [[told]] on [[ar]] i [[hоpe]] enough people [[dying]] from coronavirus that it [[damage]] trump s [[re]] [[election]]","Failed"
1.0,113.0,1.0,0.39806681871414185,"news [[first]] [[people]] to [[receive]] russian coronavirus vaccine now [[able]] to [[run]] m in under [[ten]] [[second]]",1.0,0.43327879905700684,"news [[outset]] [[humans]] to [[receiѵe]] russian coronavirus vaccine now [[capable]] to [[running]] m in under [[dozen]] [[seconԁ]]","Failed"
1.0,95.0,1.0,0.3833819031715393,"[[hydroxychloroquine]] treatment [[cure]] this [[full]] [[stop]] we dont need a vaccine if they push an untested vaccine early or if they push stay at home until we have a vaccine then this is not about the virus",0.0,0.5218098163604736,"[[hydroxychloroԛuine]] treatment [[curative]] this [[total]] [[s𝚝op]] we dont need a vaccine if they push an untested vaccine early or if they push stay at home until we have a vaccine then this is not about the virus","Successful"
1.0,84.0,1.0,0.4013579487800598,"explicitgrande ftwrharry [[wolfiecindy]] you wear you mask all day catching virus and bacteria keeping it warm and moist by breathing body temperature breath on it lovely breeding ground for [[bacteria]] leave them in your car again nice and warm dont wash your hand when you take them up and down mask are shit",0.0,0.5280765295028687,"explicitgrande ftwrharry [[wolfiecinԁy]] you wear you mask all day catching virus and bacteria keeping it warm and moist by breathing body temperature breath on it lovely breeding ground for [[bcteria]] leave them in your car again nice and warm dont wash your hand when you take them up and down mask are shit","Successful"
0.0,36.0,0.0,0.3750835061073303,"we re going to see more covid transmission [[going]] forward [[via]] billhanage",1.0,0.5552123188972473,"we re going to see more covid transmission [[gonig]] forward [[va]] billhanage","Successful"
1.0,134.0,1.0,0.42128390073776245,"a [[man]] who [[attended]] the [[tablighi]] [[jamaat]] [[event]] in [[delhi]] india [[spit]] on [[cop]] [[intending]] to spread corona virus",1.0,0.45000094175338745,"a [[men]] who [[witnessed]] the [[tablihi]] [[jɑmaat]] [[incidents]] in [[bombay]] india [[spitting]] on [[policeman]] [[intent]] to spread corona virus","Failed"
1.0,80.0,1.0,0.4113784432411194,"today special [[military]] helicopter will spray pesticide against the corona virus in the sky all over the use people are advised to stay indoors after twelve oclock at night and remove all [[clothes]] which are outside pls rt for those with family friend in dubai and the use",0.0,0.5313947796821594,"today special [[solider]] helicopter will spray pesticide against the corona virus in the sky all over the use people are advised to stay indoors after twelve oclock at night and remove all [[cl]] [[othes]] which are outside pls rt for those with family friend in dubai and the use","Successful"
