"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,866.0,1.0,0.2689635753631592,"this is perhaps the [[creepiest]] [[display]] of santa claus ever committed to any [[medium]]  whether it be a book  a picture  or a movie  santa looks like a perv looking down on the children and the twisted story of inging merlin in to help him defeat one of satan s minions  pitch  doesn t make things any better  it s [[laughable]] to say the least  with [[bad]] effects  even for   standards  if a kid were to watch this movie  he d have nightmares and never want santa to visit  they d be scarred for life  imagine the kid s in  a christmas story  when they start screaming after being put on santa s lap  that s how this would turn out if kid s see this movie ",0.0,0.5316947102546692,"this is perhaps the [[creepy]] [[exhibit]] of santa claus ever committed to any [[spiritualist]]  whether it be a book  a picture  or a movie  santa looks like a perv looking down on the children and the twisted story of inging merlin in to help him defeat one of satan s minions  pitch  doesn t make things any better  it s [[funny]] to say the least  with [[spoilt]] effects  even for   standards  if a kid were to watch this movie  he d have nightmares and never want santa to visit  they d be scarred for life  imagine the kid s in  a christmas story  when they start screaming after being put on santa s lap  that s how this would turn out if kid s see this movie ","Successful"
1.0,1.0,0.0,0.6229588985443115,"it was a good story  but not very well told  i liked the themes and the main story line  which wasn t as clear as it could have been  maybe there was too much going on and a lack of ability to reign it all in  the acting was okay to cheesy  some were stronger than others and even the stronger actors had their moments of lesser quality acting  it took me a couple of months to get through the entire movie because it didn t keep my attention and the flow was just bad  i only just finished watching it and i m glad i did as the movie finally gets moving and has some continuity toward the end  again  a good story  but the delivery was sub par  would recommend it for the story line and maybe a little eye candy  and i do mean  a little ",0.0,0.6229588985443115,"it was a good story  but not very well told  i liked the themes and the main story line  which wasn t as clear as it could have been  maybe there was too much going on and a lack of ability to reign it all in  the acting was okay to cheesy  some were stronger than others and even the stronger actors had their moments of lesser quality acting  it took me a couple of months to get through the entire movie because it didn t keep my attention and the flow was just bad  i only just finished watching it and i m glad i did as the movie finally gets moving and has some continuity toward the end  again  a good story  but the delivery was sub par  would recommend it for the story line and maybe a little eye candy  and i do mean  a little ","Skipped"
1.0,687.0,1.0,0.2852557897567749,"this film  although not totally bad  should have been filmed where the actual events took place  grand island  neaska was devastated by no less than seven tornados on the night of june       grand island is situated in the nearly treeless  flat platte river valley in hall county  the makers of this movie filmed in the tree covered hills of ontario and moved the whole event to a non existant town called blainsworth  the people of grand island avely survived this [[awful]] night only to be forgotten because of a poorly made movie ",0.0,0.717799961566925,"this film  although not totally bad  should have been filmed where the actual events took place  grand island  neaska was devastated by no less than seven tornados on the night of june       grand island is situated in the nearly treeless  flat platte river valley in hall county  the makers of this movie filmed in the tree covered hills of ontario and moved the whole event to a non existant town called blainsworth  the people of grand island avely survived this [[awe-inspiring]] night only to be forgotten because of a poorly made movie ","Successful"
1.0,646.0,1.0,0.26902300119400024,"the film is [[set]] in [[newcastle]] on tyne in north east england  the [[town]] where i was [[born]] and grew up  the film is also fundamentally [[dishonest]]   the way it presents the town  the kids  but above all the men of the town  in this film they are all [[stupid]]  violent  thieving  [[thugs]]     i suppose i could comment on the plot  predictable  the performances  competently unattractive  the direction  lazy and unimaginative  but to me that is all irrelevant compared to the director s insult to the town and its people     thus the invitation in my summary to the director and writer  mark herman  to leave the north east ",0.0,0.5203024744987488,"the film is [[coiffe]] in [[Newcastle-upon-Tyne]] on tyne in north east england  the [[townsfolk]] where i was [[innate]] and grew up  the film is also fundamentally [[bribable]]   the way it presents the town  the kids  but above all the men of the town  in this film they are all [[stupefied]]  violent  thieving  [[tough]]     i suppose i could comment on the plot  predictable  the performances  competently unattractive  the direction  lazy and unimaginative  but to me that is all irrelevant compared to the director s insult to the town and its people     thus the invitation in my summary to the director and writer  mark herman  to leave the north east ","Successful"
1.0,670.0,1.0,0.2689715623855591,"a very bad attempt at a young spinal tap  at least the music in spinal tap was good     this is really a very sad [[case]] of hollywood nepotism at it s worst  a bunch of hollywood execs  [[bad]] musicians and producers create some  poopie  show so their kids can be in the spotlight  oh please  the potty humor was even bad  i hate this stuff when there is really incredibly talented kids  musicians  actors and artists  out there busting their butts to have success and this crap comes along     help u all  why wasn t gene simmons in it  ameriac s taste in entertainment is going down the toilet ",0.0,0.6286966800689697,"a very bad attempt at a young spinal tap  at least the music in spinal tap was good     this is really a very sad [[eccentric]] of hollywood nepotism at it s worst  a bunch of hollywood execs  [[uncollectible]] musicians and producers create some  poopie  show so their kids can be in the spotlight  oh please  the potty humor was even bad  i hate this stuff when there is really incredibly talented kids  musicians  actors and artists  out there busting their butts to have success and this crap comes along     help u all  why wasn t gene simmons in it  ameriac s taste in entertainment is going down the toilet ","Successful"
1.0,1211.0,1.0,1.1801719665527344e-05,"i rented this movie for about        the most [[complete]] [[waste]] of money  and time  i have ever spent  it s lame  i couldn t believe how they could [[come]] up with something like this     the plot  there is no plot  everything you d expect to happen  it does  only in a [[worse]] way  the acting was [[horrible]]  my [[dog]] could ve [[done]] [[better]]  the [[special]] effects have no effect whatsoever   except inducing [[complete]] disbelief  and the cheesy lines  i [[mean]]  why [[even]] bother       the only credit i can give this piece of sh t are the opening scenes  they were actually quite pretty  and one of the reasons why i decided to rent this  the graphics shown there are probably the best and most realistic cg of the entire film     total reality gets   out of   for not being able to mark it lower ",0.0,0.5038102865219116,"i rented this movie for about        the most [[over]] [[dissipation]] of money  and time  i have ever spent  it s lame  i couldn t believe how they could [[ejaculate]] up with something like this     the plot  there is no plot  everything you d expect to happen  it does  only in a [[spoilt]] way  the acting was [[frightful]]  my [[frank]] could ve [[coiffe]] [[skillful]]  the [[exceptional]] effects have no effect whatsoever   except inducing [[perfect]] disbelief  and the cheesy lines  i [[imply]]  why [[yet]] bother       the only credit i can give this piece of sh t are the opening scenes  they were actually quite pretty  and one of the reasons why i decided to rent this  the graphics shown there are probably the best and most realistic cg of the entire film     total reality gets   out of   for not being able to mark it lower ","Successful"
1.0,911.0,1.0,0.269020140171051,"[[almost]] golden  the jessica savitch story     aspect ratio            [[sound]] format  stereo     [[bland]]  soap opera [[dramatisation]] of the rise and fall of america s first female tv news anchor  with a [[tighter]] script and direction   and a [[better]] cast   this might have passed muster  but the [[flimsy]] story really wasn t worth the effort  a good documentary on the subject might have been the best way to go  typically strong production values in the tv movie conveyor belt manner  but it s all as superficial as old [[fluff]]  and just as engaging ",0.0,0.5453916788101196,"[[about]] golden  the jessica savitch story     aspect ratio            [[profound]] format  stereo     [[smooth]]  soap opera [[dramatization]] of the rise and fall of america s first female tv news anchor  with a [[taut]] script and direction   and a [[best]] cast   this might have passed muster  but the [[slight]] story really wasn t worth the effort  a good documentary on the subject might have been the best way to go  typically strong production values in the tv movie conveyor belt manner  but it s all as superficial as old [[blow]]  and just as engaging ","Successful"
1.0,699.0,1.0,0.28358393907546997,"i saw this move several years ago at the central florida film festival if i recall  i liked it  it showed great potential  i guess most people here are blasting this film because the film did seem hobbled together  by the filmmaker s own admission on the official site   the short was exhibited as a  rough cut     but nonetheless  it was an easy going [[comedy]]  i think many people try to read far too much into a comedy  all they are supposed to do is make you laugh   that s all  i did just that at its showing  so it succeeded on that level  just my   cents anyway ",0.0,0.6063745617866516,"i saw this move several years ago at the central florida film festival if i recall  i liked it  it showed great potential  i guess most people here are blasting this film because the film did seem hobbled together  by the filmmaker s own admission on the official site   the short was exhibited as a  rough cut     but nonetheless  it was an easy going [[funniness]]  i think many people try to read far too much into a comedy  all they are supposed to do is make you laugh   that s all  i did just that at its showing  so it succeeded on that level  just my   cents anyway ","Successful"
0.0,532.0,0.0,0.2696256637573242,"just can t watch this bit too many times  it s full of [[true]] enthusiasm and cleverness mickey mouse had in his first   years  nowadays  mickey is an smart ass little whiner when compared this  steamboat willie always makes me smile  at least the ending where mickey laughs after hitting a parrot with a potato  animation is very [[nice]] and although steamboat willie has no dialog  the music is enough for it     imho if this bit doesn t deserve     then any cartoon doesn t not only because it s a true classic  but also because it s so full of joy and it s always fun to watch ",1.0,0.5590203404426575,"just can t watch this bit too many times  it s full of [[rightful]] enthusiasm and cleverness mickey mouse had in his first   years  nowadays  mickey is an smart ass little whiner when compared this  steamboat willie always makes me smile  at least the ending where mickey laughs after hitting a parrot with a potato  animation is very [[overnice]] and although steamboat willie has no dialog  the music is enough for it     imho if this bit doesn t deserve     then any cartoon doesn t not only because it s a true classic  but also because it s so full of joy and it s always fun to watch ","Successful"
1.0,565.0,1.0,0.2689822316169739,"this [[move]] is [[terrible]]  they took gods [[word]] and made a mockery of it  the acting was [[terrible]] too  why [[bother]] doing a story on something from the bible when your not even going to tell it correctly  there were not just a few changes but the whole thing was wrong  do not see this movie ",0.0,0.725158154964447,"this [[motivate]] is [[tremendous]]  they took gods [[news]] and made a mockery of it  the acting was [[tremendous]] too  why [[devil]] doing a story on something from the bible when your not even going to tell it correctly  there were not just a few changes but the whole thing was wrong  do not see this movie ","Successful"
1.0,923.0,1.0,0.2694895267486572,"this is a very [[strange]] product from hollywood  apparently it didn t test well because actors who have footage in the credits have been edited completely out of the movie  which means a hasty cut job was done on it  it [[feels]] like it was wrestled out of the usually competent demme s hands  and just thrown away  on the other and it is so totally lacking in [[substance]] that maybe nothing could save it  it has no real [[center]]  either narratively or time wise  although it says the running time is   minutes  i seem to recall it ending auptly  around the   minute mark  it s over before it even gets going  it s pretty much laugh free     the merits of the  matthew modine picture  were as elusive then as the luke wilson picture is now ",0.0,0.5341722965240479,"this is a very [[unusual]] product from hollywood  apparently it didn t test well because actors who have footage in the credits have been edited completely out of the movie  which means a hasty cut job was done on it  it [[flavor]] like it was wrestled out of the usually competent demme s hands  and just thrown away  on the other and it is so totally lacking in [[inwardness]] that maybe nothing could save it  it has no real [[nitty-gritty]]  either narratively or time wise  although it says the running time is   minutes  i seem to recall it ending auptly  around the   minute mark  it s over before it even gets going  it s pretty much laugh free     the merits of the  matthew modine picture  were as elusive then as the luke wilson picture is now ","Successful"
1.0,685.0,1.0,0.26896166801452637,"the only reason i rented the movie was to see jeri ryan in it  omg that was the most boring  pointless movie i ve ever seen  how lame  i mean really  give me a eak  after voyager  i d hope she d be offered better roles     if i were one of the last people on earth  i would not still be living in a travel trailer in the dessert  this is just such a [[bad]] movie  the thing about the indian tribe and how he compared it every   seconds really  really got old  poor jeri  better luck next time ",0.0,0.6573696136474609,"the only reason i rented the movie was to see jeri ryan in it  omg that was the most boring  pointless movie i ve ever seen  how lame  i mean really  give me a eak  after voyager  i d hope she d be offered better roles     if i were one of the last people on earth  i would not still be living in a travel trailer in the dessert  this is just such a [[spoilt]] movie  the thing about the indian tribe and how he compared it every   seconds really  really got old  poor jeri  better luck next time ","Successful"
0.0,1137.0,0.0,0.2692992091178894,"full house was and still is a [[great]] [[show]]  it s a good show for people of all ages and is also a [[good]] family show  there really aren t any shows like it anymore  the kids are very cute and even though it s a bit cheesy  it s still [[good]]  especially for anyone who watched it when they were a kid  i would love to see the cast interviewed now  anyone that would like to see interviews of the cast  kind of like a where are they now type thing for the special features of the dvd  should go to the petition spot website and sign a petition titled full house reunion on dvd as there is a petition for this in hopes that the cast may want to do it  yay for full house ",1.0,0.7146776914596558,"full house was and still is a [[bully]] [[render]]  it s a good show for people of all ages and is also a [[unspoiled]] family show  there really aren t any shows like it anymore  the kids are very cute and even though it s a bit cheesy  it s still [[undecomposed]]  especially for anyone who watched it when they were a kid  i would love to see the cast interviewed now  anyone that would like to see interviews of the cast  kind of like a where are they now type thing for the special features of the dvd  should go to the petition spot website and sign a petition titled full house reunion on dvd as there is a petition for this in hopes that the cast may want to do it  yay for full house ","Successful"
0.0,528.0,0.0,0.2690732479095459,"i first saw this movie in papua new guinea in   and have remembered it since  although i have never seen it since that first time     just how easily good people s lives can be destroyed by the pure evil that existed then and still does is a memory that will haunt me forever     the movie is [[funny]] and immensely [[sad]] at the same time and the role played by anthony quinn is superb     this movie should be in all college studies about man s inhumanity to man ",1.0,0.6983089447021484,"i first saw this movie in papua new guinea in   and have remembered it since  although i have never seen it since that first time     just how easily good people s lives can be destroyed by the pure evil that existed then and still does is a memory that will haunt me forever     the movie is [[laughable]] and immensely [[sorry]] at the same time and the role played by anthony quinn is superb     this movie should be in all college studies about man s inhumanity to man ","Successful"
0.0,276.0,0.0,0.2836284041404724,"errol flynn s [[greatest]] movie  not just a sports movie with a wonder last   minutes where ward bond shines  don t miss it just because you think its an old movie  its a classic that could be easily missed  do yourself a favour and don t ",1.0,0.7156386375427246,"errol flynn s [[nifty]] movie  not just a sports movie with a wonder last   minutes where ward bond shines  don t miss it just because you think its an old movie  its a classic that could be easily missed  do yourself a favour and don t ","Successful"
1.0,1061.0,1.0,0.2690425515174866,"i tried to finish this film [[three]] times  but it s god [[awful]]  [[case]] in point  mom and daughter drive up to the bed and eakfast mom stops for gas  crazy gas station weirdos mad at her hubby whose running the b b try to rape her  she escapes  heads to b b and instead of hubby going ballistic and she wanting to call the cops  story just continues with lukewarm behavior on both their parts  wow     other action logic deficits abound  acting is also lukewarm  and the next door neighbor s warning is delivered in a really corny  badly acted moment     moments of intense gore death unevenly interwoven with lukewarm scenes of time filler interplay between characters     less focus on gore  more focus on mood and story would have been appreciated ",0.0,0.5235903263092041,"i tried to finish this film [[threesome]] times  but it s god [[awe-inspiring]]  [[character]] in point  mom and daughter drive up to the bed and eakfast mom stops for gas  crazy gas station weirdos mad at her hubby whose running the b b try to rape her  she escapes  heads to b b and instead of hubby going ballistic and she wanting to call the cops  story just continues with lukewarm behavior on both their parts  wow     other action logic deficits abound  acting is also lukewarm  and the next door neighbor s warning is delivered in a really corny  badly acted moment     moments of intense gore death unevenly interwoven with lukewarm scenes of time filler interplay between characters     less focus on gore  more focus on mood and story would have been appreciated ","Successful"
1.0,1.0,0.0,0.727866530418396,"a truly masterful piece of filmmaking  it managed to put me to sleep and to boggle my mind  so boring that it induces sleep and yet so ludicrous that it made me wonder how stuff like this gets made  avoid at all costs  that is  unless you like taking invisible cranial punishment  in which case i highly recommend it ",0.0,0.727866530418396,"a truly masterful piece of filmmaking  it managed to put me to sleep and to boggle my mind  so boring that it induces sleep and yet so ludicrous that it made me wonder how stuff like this gets made  avoid at all costs  that is  unless you like taking invisible cranial punishment  in which case i highly recommend it ","Skipped"
1.0,670.0,1.0,0.26900261640548706,"my question is what was the [[worst]] element of this movie  was it the acting  [[directing]]  script  maybe it was the [[waste]] of alan ladd and jack larue  larue and  especially  ladd are capable of inging extreme sinisterness to a role  in this movie  it was hard to tell who the bad guy was  granted  ladd was playing an undercover good guy  but even in his good guy roles  he could be very chilling  so  the net result was a potentially [[good]] movie [[bereft]] of any feeling of conflict ",0.0,0.5528112649917603,"my question is what was the [[tough]] element of this movie  was it the acting  [[guiding]]  script  maybe it was the [[wild]] of alan ladd and jack larue  larue and  especially  ladd are capable of inging extreme sinisterness to a role  in this movie  it was hard to tell who the bad guy was  granted  ladd was playing an undercover good guy  but even in his good guy roles  he could be very chilling  so  the net result was a potentially [[adept]] movie [[lovelorn]] of any feeling of conflict ","Successful"
0.0,820.0,0.0,0.27059322595596313,"i hate football  i hate football fans  i hate cars  but this film was the [[funniest]] thing i have seen in quite some time       i was given the great opportunity to see this film at the weekend  and all i have to say is i laughed till i cried  and when is it going to be available in the uk and denmark  girls  this is one football film you will need to see  its hilarious     the fact that this film started out as some crazy commercial for a telephone company is just amazing  the guys may not be well known actors  but this is good down to earth real humour  with real people  and i for one applaud them for taking this to the screen     well done ",1.0,0.7306843996047974,"i hate football  i hate football fans  i hate cars  but this film was the [[laughable]] thing i have seen in quite some time       i was given the great opportunity to see this film at the weekend  and all i have to say is i laughed till i cried  and when is it going to be available in the uk and denmark  girls  this is one football film you will need to see  its hilarious     the fact that this film started out as some crazy commercial for a telephone company is just amazing  the guys may not be well known actors  but this is good down to earth real humour  with real people  and i for one applaud them for taking this to the screen     well done ","Successful"
0.0,868.0,0.0,0.2690523862838745,"this film is a [[great]] comedy drama  christopher walken is [[tremendous]] in his supporting role as manager  and his commentary will keep you laughing  robin williams plays a great role as a quick wit  jon stewart  and will amuse you if you are fans of comedy central  the show is good  because if the viewer has half a ain  they will see it as a very needed sub cultural attack on the policies of the current republican government and a criticism on the american democratic process  not to mention the means by which most politicians get elected     i was amused at the sub plots and found the film to be very fast paced and entertaining  without any of the usual  oh other s  i would agree the film is less comedy than marketed  however  without question better than    of the garbage in theatres at present  just my thoughts don",1.0,0.7092446684837341,"this film is a [[corking]] comedy drama  christopher walken is [[awful]] in his supporting role as manager  and his commentary will keep you laughing  robin williams plays a great role as a quick wit  jon stewart  and will amuse you if you are fans of comedy central  the show is good  because if the viewer has half a ain  they will see it as a very needed sub cultural attack on the policies of the current republican government and a criticism on the american democratic process  not to mention the means by which most politicians get elected     i was amused at the sub plots and found the film to be very fast paced and entertaining  without any of the usual  oh other s  i would agree the film is less comedy than marketed  however  without question better than    of the garbage in theatres at present  just my thoughts don","Successful"
0.0,477.0,0.0,0.26961421966552734,"it doesn t matter whether you ve experienced the plight of the elderly in america or if you re just plain clueless  uncle frank and matthew ginsburg give you that clue in a straight forward  [[funny]]  wake up and smell the roses sort of way  by the end of the film  it is obvious that while being totally entertained  somehow  you ve also been educated  a [[terrific]] film  by a terrific up and coming talent in the movie field  matthew ginsburg is a name to pay attention to ",1.0,0.637438178062439,"it doesn t matter whether you ve experienced the plight of the elderly in america or if you re just plain clueless  uncle frank and matthew ginsburg give you that clue in a straight forward  [[laughable]]  wake up and smell the roses sort of way  by the end of the film  it is obvious that while being totally entertained  somehow  you ve also been educated  a [[howling]] film  by a terrific up and coming talent in the movie field  matthew ginsburg is a name to pay attention to ","Successful"
1.0,1074.0,1.0,0.26907581090927124,"here s a movie with a good cast and nice looking location work but it just don t have it  director richard ooks must have been a little bit tired at this stage of the game  how much better his the professionals was  the horses and the [[rest]] of the action seemed to be in slow motion even during the non slow motion scenes  this film needed to be sped up  if anything  that horse lather sure looked [[awful]] phony to me and the obvious tire tracks in those desert tracking moments  just lazy  sloppy work  too bad  the actors did ok  but i ve certainly seen all of them do better  ben johnson s always a joy  though  i first saw this flick almost   years ago  was disappointed then and remained so upon second viewing   years later ",0.0,0.534229040145874,"here s a movie with a good cast and nice looking location work but it just don t have it  director richard ooks must have been a little bit tired at this stage of the game  how much better his the professionals was  the horses and the [[relief]] of the action seemed to be in slow motion even during the non slow motion scenes  this film needed to be sped up  if anything  that horse lather sure looked [[awesome]] phony to me and the obvious tire tracks in those desert tracking moments  just lazy  sloppy work  too bad  the actors did ok  but i ve certainly seen all of them do better  ben johnson s always a joy  though  i first saw this flick almost   years ago  was disappointed then and remained so upon second viewing   years later ","Successful"
